id,resource_state,name,elapsed_time,moving_time,start_date,start_date_local,distance,start_index,end_index,average_cadence,device_watts,average_watts,pr_rank,achievements,kom_rank,activity.id,activity.resource_state,athlete.id,athlete.resource_state,segment.id,segment.resource_state,segment.name,segment.activity_type,segment.distance,segment.average_grade,segment.maximum_grade,segment.elevation_high,segment.elevation_low,segment.start_latlng,segment.end_latlng,segment.elevation_profile,segment.climb_category,segment.city,segment.state,segment.country,segment.private,segment.hazardous,segment.starred,average_heartrate,max_heartrate
3027915944512725756,2,Descenso real Coll de Soller,640,617,2022-11-16T07:05:19Z,2022-11-16T08:05:19Z,4873.8,2143,2763,33.1,True,34.2,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8125462349,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,104.7,143.0
2937342876607559548,2,Descenso real Coll de Soller,646,646,2022-03-11T09:23:32Z,2022-03-11T10:23:32Z,4873.8,2788,3434,17.0,True,13.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6806971510,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2935876614456489110,2,Descenso real Coll de Soller,656,630,2022-03-07T09:32:17Z,2022-03-07T10:32:17Z,4873.8,3566,4200,20.2,True,24.0,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6786459935,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2991664183175264646,2,Descenso real Coll de Soller,658,517,2022-08-08T08:36:04Z,2022-08-08T10:36:04Z,4873.8,2658,3178,43.0,True,81.3,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7602189992,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2931177167831110858,2,Descenso real Coll de Soller,661,661,2022-02-22T09:54:14Z,2022-02-22T10:54:14Z,4873.8,3605,4266,10.9,True,10.4,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6720626641,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2926441948028453830,2,Descenso real Coll de Soller,664,576,2022-02-09T09:48:26Z,2022-02-09T10:48:26Z,4873.8,2470,3049,36.6,True,38.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6654870266,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3068924851292873002,2,Descenso real Coll de Soller,669,522,2023-03-05T10:09:41Z,2023-03-05T11:09:41Z,4873.8,1611,2133,43.0,True,87.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8686228396,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2928276300841536902,2,Descenso real Coll de Soller,676,676,2022-02-14T11:04:20Z,2022-02-14T12:04:20Z,4873.8,3743,4419,17.2,True,11.7,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6681436872,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3017782149565348984,2,Descenso real Coll de Soller,680,586,2022-10-19T06:01:19Z,2022-10-19T08:01:19Z,4873.8,2141,2728,22.5,True,26.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7986987553,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,102.3,147.0
3033015335114429850,2,Descenso real Coll de Soller,693,583,2022-11-30T09:57:12Z,2022-11-30T10:57:12Z,4873.8,2321,2908,28.2,True,29.8,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8188849599,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,121.5,174.0
2896367511805360290,2,Descenso real Coll de Soller,698,518,2021-11-18T09:06:57Z,2021-11-18T10:06:57Z,4873.8,732,1085,,False,24.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6273979267,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3047509554395437136,2,Descenso real Coll de Soller,719,719,2023-01-09T09:18:52Z,2023-01-09T10:18:52Z,4873.8,2628,3347,6.6,True,3.8,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8363156152,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,81.5,141.0
3056534725857716678,2,Descenso real Coll de Soller,723,559,2023-02-01T10:42:30Z,2023-02-01T11:42:30Z,4873.8,2158,2718,34.4,True,32.1,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8497248969,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,109.9,142.0
3006895069924507046,2,Descenso real Coll de Soller,730,557,2022-09-19T06:10:44Z,2022-09-19T08:10:44Z,4873.8,2552,3112,27.6,True,72.7,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7832328583,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3083347431997884742,2,Descenso real Coll de Soller,732,732,2023-04-18T07:59:31Z,2023-04-18T09:59:31Z,4873.8,2644,3376,10.7,True,14.1,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8911484048,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3061293628400394356,2,Descenso real Coll de Soller,737,736,2023-02-16T11:24:08Z,2023-02-16T12:24:08Z,4873.8,907,1332,,False,12.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8570811293,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,82.9,128.0
3073889733269952314,2,Descenso real Coll de Soller,760,760,2023-03-20T14:10:59Z,2023-03-20T15:10:59Z,4873.8,2645,3405,5.7,True,3.1,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8762300662,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3017409278251390584,2,Descenso real Coll de Soller,769,607,2022-10-18T08:26:46Z,2022-10-18T10:26:46Z,4873.8,2486,3098,22.1,True,17.1,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7981455013,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,86.7,135.0
3085527242458389520,2,Descenso real Coll de Soller,801,612,2023-04-24T08:22:09Z,2023-04-24T10:22:09Z,4873.8,2578,3199,34.4,True,106.1,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8947500363,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3055161483021087766,2,Descenso real Coll de Soller,855,855,2023-01-30T13:09:06Z,2023-01-30T14:09:06Z,4873.8,2616,3471,3.5,True,1.3,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8476814273,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,84.7,117.0
3006500708566942118,2,Descenso real Coll de Soller,858,620,2022-09-18T06:57:11Z,2022-09-18T08:57:11Z,4873.8,3176,3802,21.3,True,29.0,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7826261149,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
